Attack,Unnamed: 0,agc,cn0,constellation,local_time,local_time full number seq,svid
TRUE,17627,5.71,29.6,Glonass,1.53863E+12,1538625509667,8
TRUE,35164,13.19,30,GPS,1.53872E+12,1538722122034,11
TRUE,72452,7.26,28.6,Glonass,1.53846E+12,1538456455106,15
TRUE,10045,-1.03,26.2,GPS,1.53845E+12,1538450383174,6
TRUE,8182,1.7,34.4,GPS,1.53856E+12,1538559098129,18
TRUE,6957,0,28.4,GPS,1.53845E+12,1538454119976,8
TRUE,68066,-12.37,17,GPS,1.53864E+12,1538643943179,1
TRUE,321215,12.48,29,GPS,1.53873E+12,1538727432141,7
TRUE,45228,7.43,35.8,Glonass,1.53846E+12,1538457501143,15
TRUE,411711,-1.77,35.3,GPS,1.53873E+12,1538734232724,7
TRUE,38680,13.19,38.1,GPS,1.53872E+12,1538722419056,30
TRUE,252807,13.29,29.8,GPS,1.53872E+12,1538722704117,27
TRUE,238805,8.26,22.6,GPS,1.53872E+12,1538721656113,7
TRUE,42629,-1.88,35.3,GPS,1.53864E+12,1538641512143,18
TRUE,17763,0.05,27.4,GPS,1.53871E+12,1538708352385,22
TRUE,20122,-1.62,28.7,GPS,1.53872E+12,1538721659104,8
TRUE,16616,0.37,29.7,GPS,1.53846E+12,1538455730637,22
TRUE,1854,0.16,30.3,GPS,1.53864E+12,1538638827146,27
TRUE,50112,-1.9,13.7,GPS,1.53846E+12,1538458445437,8
TRUE,56836,-0.3,21.9,Glonass,1.53846E+12,1538458940443,18
TRUE,32687,-1.27,35.2,GPS,1.53864E+12,1538640933141,30
TRUE,433797,-0.78,19.4,Glonass,1.53874E+12,1538735419189,17
TRUE,412545,-4.71,12.2,Glonass,1.53874E+12,1538738833216,14
TRUE,56811,0.27,30.2,GPS,1.53871E+12,1538708793120,14
TRUE,10747,-14.87,14.4,Glonass,1.53856E+12,1538556750925,22
TRUE,209281,-10.15,25.3,GPS,1.53872E+12,1538719355122,26
TRUE,13503,-1.47,36.9,GPS,1.53871E+12,1538706224032,23
TRUE,104290,2.27,21.9,Glonass,1.53865E+12,1538645195689,21
TRUE,40847,10.68,29,Glonass,1.53872E+12,1538722610136,1
TRUE,26360,0.48,29.8,Glonass,1.53872E+12,1538722167063,22
TRUE,317410,-3.26,16.1,GPS,1.53873E+12,1538726354076,1
TRUE,12785,3.26,28.7,GPS,1.53856E+12,1538559591048,30
TRUE,518882,-1.52,12,Glonass,1.53875E+12,1538754562203,19
TRUE,459,-1.99,24.7,Glonass,1.53856E+12,1538558589107,8
TRUE,7417,0.07,22.3,GPS,1.53871E+12,1538707684357,23
TRUE,363,-3.86,23.1,Glonass,1.53856E+12,1538557637105,22
TRUE,219035,-19.57,30.6,GPS,1.53872E+12,1538718687060,8
TRUE,362112,-0.32,25.8,Glonass,1.53873E+12,1538729274074,11
TRUE,62518,0,36.4,GPS,1.53846E+12,1538457270808,7
TRUE,20406,0.72,29.1,GPS,1.53871E+12,1538708513395,22
TRUE,119292,-0.73,37.8,Glonass,1.53873E+12,1538731106109,22
TRUE,166498,1.03,16.4,Glonass,1.53872E+12,1538716452111,19
TRUE,19135,-0.58,25,GPS,1.53846E+12,1538455909596,22
TRUE,21583,1.34,34.4,GPS,1.53845E+12,1538452872316,1
TRUE,87027,-1.15,37,Glonass,1.53871E+12,1538710923121,10
TRUE,77792,0.29,28.6,Glonass,1.53871E+12,1538714346184,7
TRUE,3375,-1.54,37.7,GPS,1.53862E+12,1538624443639,31
TRUE,286225,-2.26,28.5,GPS,1.53872E+12,1538724905065,18
TRUE,8251,-0.52,32.9,GPS,1.53846E+12,1538455066123,26
TRUE,71786,-0.29,30.5,GPS,1.53871E+12,1538709807043,1
TRUE,91914,-1.15,40.4,Glonass,1.53871E+12,1538711272086,9
TRUE,34801,-1.27,31.1,GPS,1.53864E+12,1538641050130,23
TRUE,483655,-3.14,25,Glonass,1.53875E+12,1538748913262,24
TRUE,86522,0.52,36.4,GPS,1.53871E+12,1538710886090,26
TRUE,174969,0.65,17.5,Glonass,1.53843E+12,1538434670599,18
TRUE,277043,13,25.5,Glonass,1.53872E+12,1538724318119,22
TRUE,104208,6.68,35,GPS,1.53846E+12,1538461611166,3
TRUE,144525,1.24,11.9,Glonass,1.53843E+12,1538431764599,11
TRUE,108291,-1.03,39.3,Glonass,1.53871E+12,1538712432161,11
TRUE,41215,13.93,31.5,GPS,1.53845E+12,1538452598953,23
TRUE,48611,0.27,31.4,GPS,1.53871E+12,1538708198105,26
TRUE,260013,0.61,16,Glonass,1.53844E+12,1538440660962,18
TRUE,24264,-0.7,27,GPS,1.53845E+12,1538451431639,3
TRUE,424760,-0.41,16.3,GPS,1.53874E+12,1538740856300,6
TRUE,339918,-0.07,31.6,GPS,1.53845E+12,1538445931408,22
TRUE,28205,0.43,31.4,GPS,1.53873E+12,1538725623052,23
TRUE,6823,-0.03,27.1,GPS,1.53871E+12,1538705832015,1
TRUE,86527,-1.15,34.8,Glonass,1.53871E+12,1538710887074,1
TRUE,42891,13.35,23.2,Glonass,1.53846E+12,1538455985791,24
TRUE,48197,6.02,29.3,GPS,1.53846E+12,1538456313816,8
TRUE,36942,-0.04,32.2,GPS,1.53871E+12,1538710445115,16
TRUE,358241,12.99,16.8,Glonass,1.53873E+12,1538734261870,93
TRUE,314343,14.05,31.1,Glonass,1.53873E+12,1538726890123,3
TRUE,2852,0.52,33.3,GPS,1.53845E+12,1538454894489,23
TRUE,20477,0,32.6,Glonass,1.53856E+12,1538558908102,11
TRUE,6663,-3.95,22.1,GPS,1.53863E+12,1538631327673,27
TRUE,4583,-4.66,24.4,GPS,1.53863E+12,1538633410934,11
TRUE,112062,2.87,29.9,GPS,1.53873E+12,1538730604112,15
TRUE,31664,6.75,39.7,Glonass,1.53845E+12,1538453560644,14
TRUE,3189,0.72,21.1,GPS,1.53872E+12,1538716940869,12
TRUE,100918,9.15,24.3,Glonass,1.53865E+12,1538646116122,102
TRUE,306214,13.3,30,Glonass,1.53873E+12,1538726271117,3
TRUE,60489,-1.58,41.7,Glonass,1.53846E+12,1538455655412,9
TRUE,14096,3.07,32.2,Glonass,1.53871E+12,1538705982094,8
TRUE,3319,0.73,14.4,GPS,1.53863E+12,1538633310930,7
TRUE,325215,-4.57,26.1,GPS,1.53873E+12,1538726730063,17
TRUE,503255,-1.51,13.5,Glonass,1.53875E+12,1538751930173,24
TRUE,113037,1.11,28,Glonass,1.53843E+12,1538426345587,8
TRUE,22698,13.33,37.1,Glonass,1.53846E+12,1538456000141,9
TRUE,547423,-0.49,17.9,Glonass,1.53875E+12,1538747900089,1
TRUE,24396,-0.26,25.7,GPS,1.53873E+12,1538725008069,5
TRUE,6397,1.8,39.9,GPS,1.53856E+12,1538557971121,28
TRUE,21881,1.67,20.8,Glonass,1.53863E+12,1538632308130,10
TRUE,120793,-6.5,11.5,GPS,1.53846E+12,1538462806198,9
TRUE,266237,2.56,33.5,Glonass,1.53872E+12,1538723064055,22
TRUE,89041,4.32,25.5,Glonass,1.53864E+12,1538644935967,3
TRUE,306076,13.37,16.2,Glonass,1.53873E+12,1538726262126,1
TRUE,50417,-2.93,26.5,Glonass,1.53864E+12,1538642707180,22
TRUE,216937,1.79,16.8,Glonass,1.53844E+12,1538438037582,3
TRUE,72911,-1.37,33.6,GPS,1.53864E+12,1538643145964,30
TRUE,451436,-0.44,16.7,GPS,1.53874E+12,1538736261475,19
TRUE,36222,-1.27,22.1,GPS,1.53846E+12,1538456202222,23
TRUE,128337,-0.55,22.5,GPS,1.53846E+12,1538460575232,21
TRUE,67880,0,32,Glonass,1.53873E+12,1538727763094,4
TRUE,2361,1.57,34.3,Glonass,1.53845E+12,1538454731402,15
TRUE,172834,-2.66,19.3,Glonass,1.53872E+12,1538715946057,2
TRUE,48524,1.81,15,Glonass,1.53842E+12,1538421281618,24
TRUE,1131,-0.09,36.7,GPS,1.53845E+12,1538451443047,3
TRUE,99856,-13.82,15.1,Glonass,1.53864E+12,1538644734684,10
TRUE,71008,-1.15,39.3,Glonass,1.53871E+12,1538709770110,10
TRUE,198754,0.85,23.6,GPS,1.53872E+12,1538717437069,22
TRUE,75859,3.11,33.5,GPS,1.53864E+12,1538642729688,17
TRUE,16850,11.94,23.3,GPS,1.53863E+12,1538634419928,15
TRUE,208567,-0.66,24.3,GPS,1.53844E+12,1538437298573,14
TRUE,257239,13.31,28.9,Glonass,1.53872E+12,1538723021113,11
TRUE,383305,-0.57,13.1,Glonass,1.53873E+12,1538731265078,4
TRUE,11946,0.97,27,GPS,1.53846E+12,1538456939578,30
TRUE,370642,0.26,21.2,GPS,1.53874E+12,1538735314464,30
TRUE,8687,4.77,24.6,GPS,1.53871E+12,1538705700067,1
TRUE,39080,1.71,23.4,Glonass,1.53871E+12,1538710742330,9
TRUE,467144,-4.63,25,Glonass,1.53875E+12,1538746404897,1
TRUE,238110,11.75,25.2,GPS,1.53872E+12,1538721599122,23
TRUE,11639,0.6,36.4,GPS,1.53846E+12,1538455361646,26
TRUE,52971,0.02,47.1,GPS,1.53846E+12,1538455106937,3
TRUE,283544,1.12,16.9,Glonass,1.53844E+12,1538442041588,18
TRUE,24554,-2.51,28.4,GPS,1.53863E+12,1538631827148,8
TRUE,31732,0,33.5,GPS,1.53856E+12,1538559685115,15
TRUE,86250,-4.59,32.5,Glonass,1.53873E+12,1538728992179,3
TRUE,82518,1.11,32.9,GPS,1.53871E+12,1538714721043,22
TRUE,16966,-2.15,35.1,Glonass,1.53856E+12,1538559715120,22
TRUE,17715,-3.42,29.9,GPS,1.53872E+12,1538721340110,23
TRUE,311633,14.1,22,Glonass,1.53873E+12,1538726669083,23
TRUE,447397,-1.66,32.6,Glonass,1.53874E+12,1538742687914,23
TRUE,279874,2.3,35.4,GPS,1.53872E+12,1538724431073,7
TRUE,101323,1.72,28.4,GPS,1.53846E+12,1538461449157,7
TRUE,28873,3.99,31.9,Glonass,1.53846E+12,1538455672510,4
TRUE,17204,3.39,10.4,Glonass,1.53872E+12,1538720969068,22
TRUE,3222,-0.73,27,GPS,1.53843E+12,1538429740111,15
TRUE,4125,-2.27,29.5,Glonass,1.53863E+12,1538630021614,11
TRUE,114999,-1.56,23,Glonass,1.53846E+12,1538459489255,18
TRUE,37879,-0.63,29.5,Glonass,1.53871E+12,1538707481100,16
TRUE,4699,11.81,31.2,Glonass,1.53845E+12,1538451668038,16
TRUE,50814,-1.02,17.7,GPS,1.53846E+12,1538458493423,27
TRUE,69505,7.43,29.7,Glonass,1.53846E+12,1538459086155,16
TRUE,476204,-1.56,24.4,Glonass,1.53875E+12,1538747627164,2
TRUE,123329,-3.21,22.2,Glonass,1.53843E+12,1538427630603,10
TRUE,184812,0.02,34.8,GPS,1.53844E+12,1538435434596,10
TRUE,14463,-2.07,26.2,Glonass,1.53872E+12,1538721088126,10
TRUE,179393,-1.63,22,GPS,1.53844E+12,1538435020604,21
TRUE,20586,-1.35,27,Glonass,1.53856E+12,1538558764931,22
TRUE,311296,14.13,31.2,Glonass,1.53873E+12,1538726641107,11
TRUE,452363,-1.11,29.9,Glonass,1.53874E+12,1538736288311,15
TRUE,2709,0.37,21.8,GPS,1.53871E+12,1538707358385,11
TRUE,109853,2.87,34.6,GPS,1.53873E+12,1538730468109,7
TRUE,8254,-34.12,29.1,GPS,1.53863E+12,1538630560218,21
TRUE,16502,15.13,34.4,GPS,1.53863E+12,1538625420928,26
TRUE,78535,1.21,19.5,GPS,1.53871E+12,1538714396043,23
TRUE,11860,-0.25,17.5,Glonass,1.53863E+12,1538631568142,1
TRUE,58296,1.08,32.8,Glonass,1.53871E+12,1538709068010,1
TRUE,173873,-0.42,17.8,GPS,1.53843E+12,1538434569620,8
TRUE,65360,0.8,22.3,GPS,1.53871E+12,1538713560771,8
TRUE,92051,0.52,35.9,GPS,1.53871E+12,1538711281128,26
TRUE,272164,2.25,30.2,GPS,1.53872E+12,1538723704064,7
TRUE,52000,1.31,24.3,GPS,1.53842E+12,1538421568611,10
TRUE,9694,-0.31,22.2,GPS,1.53872E+12,1538717404873,3
TRUE,365100,-3.52,18.4,GPS,1.53873E+12,1538729618081,17
TRUE,514881,-0.96,20.2,Glonass,1.53875E+12,1538753862221,1
TRUE,406388,0.2,14.9,Glonass,1.53873E+12,1538734072173,14
TRUE,4345,5.28,11.6,GPS,1.53871E+12,1538707474960,3
TRUE,53599,0.14,13.5,Glonass,1.53846E+12,1538458711449,17
TRUE,41256,-0.61,42.6,GPS,1.53846E+12,1538457259146,3
TRUE,143510,18.36,25,Glonass,1.53872E+12,1538715018135,2
TRUE,185650,-0.24,24.1,Glonass,1.53872E+12,1538716676063,21
TRUE,28094,-10.07,33.8,GPS,1.53864E+12,1538640457954,8
TRUE,576496,1.21,12.1,GPS,1.53875E+12,1538752371129,24
TRUE,189705,-0.13,20.8,Glonass,1.53872E+12,1538716910056,12
TRUE,52895,1.34,32.2,Glonass,1.53871E+12,1538708762030,8
TRUE,17910,13.68,26.6,Glonass,1.53846E+12,1538455979987,16
TRUE,27984,-2.5,13.6,GPS,1.53846E+12,1538456320147,7
TRUE,571302,1.24,18.1,GPS,1.53875E+12,1538751536116,12
TRUE,525037,-0.18,10.8,GPS,1.53876E+12,1538755252454,2
TRUE,6197,-0.8,12.1,Glonass,1.53863E+12,1538631278653,8
TRUE,121508,1.02,39.6,GPS,1.53871E+12,1538713416156,3
TRUE,34505,-0.61,36.5,GPS,1.53846E+12,1538456788140,27
TRUE,8882,13.68,35.2,Glonass,1.53846E+12,1538455295708,14
TRUE,296269,1.63,13.4,Glonass,1.53844E+12,1538442832043,3
TRUE,112519,4.88,32.5,Glonass,1.53846E+12,1538462148144,19
TRUE,240250,13.54,27.1,Glonass,1.53872E+12,1538721784103,21
TRUE,320891,-0.74,24.3,Glonass,1.53873E+12,1538726516080,12
TRUE,92913,3.84,30.6,Glonass,1.53865E+12,1538645180966,12
TRUE,84146,0.86,32.4,GPS,1.53872E+12,1538715034306,3
TRUE,175629,-8.45,14.9,GPS,1.53872E+12,1538716105055,30
TRUE,206393,3.37,18.9,Glonass,1.53872E+12,1538717865063,2
TRUE,95115,1.7,24.8,GPS,1.53865E+12,1538645329968,8
TRUE,19782,0.9,27,GPS,1.53864E+12,1538639705983,13
TRUE,553163,1.3,18.5,GPS,1.53875E+12,1538748897074,28
TRUE,4146,-27.49,29.5,GPS,1.53863E+12,1538630022618,19
TRUE,33052,13.6,44.6,GPS,1.53846E+12,1538456684136,7
TRUE,63924,1.99,20.5,GPS,1.53871E+12,1538712824123,14
TRUE,88788,0.52,32.8,GPS,1.53871E+12,1538711048110,23
TRUE,7939,-3.44,22,GPS,1.53863E+12,1538633680944,32
TRUE,67949,0.29,18.6,GPS,1.53871E+12,1538713847237,7
TRUE,476177,-0.1,10.5,GPS,1.53875E+12,1538747621253,5
TRUE,98932,1.59,24.4,GPS,1.53843E+12,1538425139609,13
TRUE,29865,-0.96,34.3,Glonass,1.53871E+12,1538709431213,7
TRUE,70266,-2.59,32.4,Glonass,1.53864E+12,1538642984972,1
TRUE,59666,1.4,22.4,GPS,1.53842E+12,1538422199646,5
TRUE,1415,-1.13,36.6,GPS,1.53862E+12,1538624292929,7
TRUE,51775,1.02,26.7,GPS,1.53864E+12,1538642079132,19
TRUE,394271,-0.71,16,Glonass,1.53873E+12,1538732567103,12
TRUE,28952,1.26,21.1,Glonass,1.53863E+12,1538632168169,7
TRUE,17203,3.15,26.8,Glonass,1.53846E+12,1538455772650,14
TRUE,125090,-1.03,35.7,Glonass,1.53871E+12,1538713675105,7
TRUE,25459,-1.67,28.8,Glonass,1.53864E+12,1538639314684,8
TRUE,6824,0.37,33.2,Glonass,1.53845E+12,1538453440267,14
TRUE,22771,0.07,37,Glonass,1.53873E+12,1538725249045,21
TRUE,21109,-0.26,37.4,GPS,1.53872E+12,1538724817127,30
TRUE,335630,-0.28,33,Glonass,1.53873E+12,1538727294071,2
TRUE,1410,0.38,36.3,GPS,1.53856E+12,1538557456107,1
TRUE,161907,-3.53,26.4,Glonass,1.53872E+12,1538715285069,12
TRUE,567415,-0.73,23.5,Glonass,1.53875E+12,1538750955161,2
TRUE,112365,-2.84,15.8,GPS,1.53846E+12,1538459294256,9
TRUE,74489,-11.64,25.2,GPS,1.53873E+12,1538728200138,9
TRUE,64352,0.52,31,GPS,1.53871E+12,1538709312065,1
TRUE,350578,-1.46,16.4,Glonass,1.53873E+12,1538728190082,21
TRUE,31679,-0.47,12.5,Glonass,1.53871E+12,1538709658820,9
TRUE,38571,-1.35,30.9,Glonass,1.53856E+12,1538559985938,10
TRUE,93361,-9.19,26,GPS,1.53864E+12,1538643828670,11
TRUE,36116,18.18,31.2,Glonass,1.53864E+12,1538640143675,20
TRUE,326531,14.04,31.9,Glonass,1.53873E+12,1538727870281,2
TRUE,2346,-0.1,45.5,GPS,1.53862E+12,1538623881148,3
TRUE,42479,23.04,40,Glonass,1.53845E+12,1538454394786,14
TRUE,91676,-10.23,14.1,GPS,1.53865E+12,1538645100958,19
TRUE,71991,6.32,28.7,Glonass,1.53873E+12,1538728781080,21
TRUE,413421,-0.96,26.4,GPS,1.53873E+12,1538734281133,30
TRUE,14758,15.89,35.3,GPS,1.53862E+12,1538624787132,26
TRUE,30334,0.43,34.7,GPS,1.53873E+12,1538725762054,9
TRUE,3449,1.7,33,GPS,1.53856E+12,1538558799120,30
TRUE,145643,22.63,23,GPS,1.53871E+12,1538714349048,26
TRUE,410576,-0.5,21.2,GPS,1.53874E+12,1538738522212,6
TRUE,70678,6.32,29.9,Glonass,1.53873E+12,1538728693062,4
TRUE,78756,4.02,34.2,GPS,1.53846E+12,1538456876103,30
TRUE,220072,13.42,14.2,Glonass,1.53872E+12,1538720097126,11
TRUE,24968,-0.77,37.2,Glonass,1.53871E+12,1538706647099,7
TRUE,16640,-2.01,25.5,GPS,1.53845E+12,1538452507276,27
TRUE,21760,0.44,32.2,Glonass,1.53863E+12,1538632299133,9
TRUE,301428,0.68,29.3,GPS,1.53873E+12,1538725618069,11
TRUE,96093,-4.27,34.6,Glonass,1.53864E+12,1538643975723,21
TRUE,40310,-1.35,16,Glonass,1.53846E+12,1538457553970,24
TRUE,64430,1.98,38,GPS,1.53873E+12,1538728238050,30
TRUE,51539,1.4,25.7,Glonass,1.53842E+12,1538421533598,8
TRUE,143294,-0.3,13.6,GPS,1.53843E+12,1538431569593,21
TRUE,3669,1.85,37,GPS,1.53845E+12,1538454769156,16
TRUE,470067,-0.6,30.9,Glonass,1.53874E+12,1538737537950,24
TRUE,12002,0.6,34.3,GPS,1.53846E+12,1538455389621,9
TRUE,12481,-0.03,27.7,GPS,1.53864E+12,1538638489693,11
TRUE,522417,1.18,16.4,GPS,1.53874E+12,1538744006239,6
TRUE,120879,-1.03,35.3,Glonass,1.53871E+12,1538713371127,8
TRUE,81270,0,35,GPS,1.53873E+12,1538728655106,13
TRUE,3795,3.61,29.8,GPS,1.53856E+12,1538557750059,13
TRUE,215584,-0.69,16,GPS,1.53844E+12,1538437948585,32
TRUE,298455,13.05,13.1,Glonass,1.53873E+12,1538725754093,11
TRUE,100427,0.33,34.5,GPS,1.53871E+12,1538711524040,26
TRUE,137049,12.01,25.3,Glonass,1.53871E+12,1538714534126,7
TRUE,203889,1.56,20.5,Glonass,1.53844E+12,1538436984607,18
TRUE,43355,0.27,42,GPS,1.53871E+12,1538707846083,22
TRUE,236460,3,17.6,Glonass,1.53872E+12,1538720064051,11
TRUE,469811,-0.63,31,Glonass,1.53874E+12,1538737531261,24
TRUE,7788,-0.33,28.3,GPS,1.53864E+12,1538638971978,18
TRUE,57754,0.81,26.9,GPS,1.53871E+12,1538712342187,22
TRUE,46352,15.63,23.3,GPS,1.53873E+12,1538726977046,27
TRUE,596940,-0.37,15.1,Glonass,1.53876E+12,1538755255572,1
TRUE,78694,1.53,21.6,GPS,1.53842E+12,1538423653607,29
TRUE,85618,6.07,31.9,GPS,1.53873E+12,1538729672041,19
TRUE,207643,-9.8,27.9,GPS,1.53872E+12,1538719268095,10
TRUE,161091,0,27.4,GPS,1.53843E+12,1538433636595,10
TRUE,21881,-0.27,34.9,GPS,1.53864E+12,1538640980183,23
TRUE,68177,0.15,35.4,GPS,1.53864E+12,1538643107159,30
TRUE,291746,0.28,18.3,Glonass,1.53844E+12,1538442515571,2
TRUE,34239,0.07,31.4,Glonass,1.53873E+12,1538726025077,23
TRUE,69044,-0.06,33.3,Glonass,1.53864E+12,1538642294749,1
TRUE,150927,19.85,28.8,Glonass,1.53871E+12,1538714680044,8
TRUE,55231,1.4,30.1,GPS,1.53871E+12,1538712161065,16
TRUE,4328,3.85,26.1,Glonass,1.53871E+12,1538705470359,23
TRUE,8067,1.15,40.4,GPS,1.53862E+12,1538624275128,14
TRUE,60705,-1.22,28.5,GPS,1.53864E+12,1538641784679,19
TRUE,84645,-4.4,20.9,GPS,1.53864E+12,1538644983128,8
TRUE,348276,-0.56,31.8,Glonass,1.53845E+12,1538446598098,14
TRUE,860,1.7,28.1,GPS,1.53856E+12,1538558625118,11
TRUE,61363,-1.15,36.6,Glonass,1.53871E+12,1538709107080,7
TRUE,38226,0.67,26,GPS,1.53871E+12,1538710411154,3
TRUE,81146,-3.58,25.3,Glonass,1.53846E+12,1538458455638,18
TRUE,180443,0.23,25.3,Glonass,1.53872E+12,1538717318097,1
TRUE,83279,3.11,40.4,GPS,1.53864E+12,1538643203715,18
TRUE,234084,2.28,26.9,Glonass,1.53872E+12,1538719875056,1
TRUE,14489,3.26,38.2,GPS,1.53856E+12,1538559752057,17
TRUE,181311,-0.11,15.4,Glonass,1.53872E+12,1538717367139,12
TRUE,268265,2.17,19,Glonass,1.53872E+12,1538723296042,3
TRUE,81004,6.32,37.3,Glonass,1.53873E+12,1538729371049,3
TRUE,188928,1.21,23.7,Glonass,1.53844E+12,1538435735599,17
TRUE,220616,-24.31,27.4,GPS,1.53872E+12,1538718789052,11
TRUE,478498,-1.01,32.4,Glonass,1.53874E+12,1538737781342,14
TRUE,55438,1.4,31.5,GPS,1.53871E+12,1538712184157,22
TRUE,135106,0.42,37,GPS,1.53871E+12,1538713682040,16
TRUE,452204,-3.65,15,GPS,1.53874E+12,1538742937257,6
TRUE,27621,12.91,39.9,GPS,1.53845E+12,1538453296651,16
TRUE,52748,-0.63,30.6,Glonass,1.53871E+12,1538708499109,11
TRUE,61864,0.79,30,GPS,1.53871E+12,1538713081116,22
TRUE,22654,1.61,32.8,GPS,1.53864E+12,1538639126696,1
TRUE,51305,-1.15,29.3,GPS,1.53864E+12,1538641163693,7
TRUE,11023,0.43,33.4,GPS,1.53872E+12,1538724378052,8
TRUE,196265,-0.03,29,GPS,1.53844E+12,1538436334606,32
TRUE,1662,-1.25,23.4,Glonass,1.53864E+12,1538638556943,10
TRUE,53402,1.44,16,GPS,1.53871E+12,1538711925875,3
TRUE,296386,-0.28,14.2,GPS,1.53844E+12,1538442842048,18
TRUE,24805,-0.33,31.9,GPS,1.53846E+12,1538455390890,22
TRUE,221921,-26.37,34.3,GPS,1.53872E+12,1538718878055,11
TRUE,8678,-13.53,27.9,GPS,1.53863E+12,1538630443614,6
TRUE,267262,-0.04,16.7,Glonass,1.53844E+12,1538441135000,18
TRUE,1013,1.75,15.8,Glonass,1.53863E+12,1538629685328,18
TRUE,42257,13.93,26.6,GPS,1.53845E+12,1538452675633,16
TRUE,26648,-1.46,17.1,Glonass,1.53871E+12,1538708988114,1
TRUE,571108,-0.9,23.1,Glonass,1.53875E+12,1538751502167,24
TRUE,76225,3.02,35.7,Glonass,1.53846E+12,1538456706106,17
TRUE,453868,-1.79,14.4,Glonass,1.53874E+12,1538742996209,24
TRUE,280029,2.41,26.6,GPS,1.53872E+12,1538724445071,9
TRUE,33239,-0.21,30.8,Glonass,1.53873E+12,1538725533105,1
TRUE,78220,0.59,29,Glonass,1.53865E+12,1538645389197,22
TRUE,29672,12.91,39.8,GPS,1.53845E+12,1538453435637,22
TRUE,235290,13.35,21.3,Glonass,1.53872E+12,1538721395115,10
TRUE,363871,-0.53,27.8,GPS,1.53873E+12,1538734725246,17
TRUE,456062,-3.87,17.1,Glonass,1.53874E+12,1538743063289,23
TRUE,7693,-0.69,30,Glonass,1.53864E+12,1538639124189,11
TRUE,10706,0.6,31.5,Glonass,1.53863E+12,1538630723627,11
TRUE,5080,-38.38,29.8,GPS,1.53863E+12,1538630169218,2
TRUE,91237,3.11,30.7,GPS,1.53864E+12,1538643683701,13
TRUE,101241,-1.03,36.2,Glonass,1.53871E+12,1538711928123,1
TRUE,37280,13.19,30.5,GPS,1.53872E+12,1538722292050,27
TRUE,70448,0.61,22.7,Glonass,1.53846E+12,1538457776641,18
TRUE,299194,-0.79,28.4,GPS,1.53873E+12,1538725512069,7
TRUE,37345,-0.26,39.7,GPS,1.53873E+12,1538725765111,7
TRUE,42588,1.44,26.5,Glonass,1.53846E+12,1538457865427,7
TRUE,33,-1.04,29.4,Glonass,1.53856E+12,1538557563160,10
TRUE,53387,-2.54,36.6,Glonass,1.53873E+12,1538727447047,11
TRUE,9190,1.49,13.2,Glonass,1.53842E+12,1538418036595,8
TRUE,232304,2.08,31.8,Glonass,1.53872E+12,1538719770074,2
TRUE,26365,-0.42,22.4,GPS,1.53863E+12,1538631781945,3
TRUE,306442,0.32,24.1,GPS,1.53873E+12,1538725850075,18
TRUE,59471,0,33.2,GPS,1.53846E+12,1538457073806,26
TRUE,30728,-0.26,28.5,GPS,1.53873E+12,1538725373120,27
TRUE,11744,0.43,23.3,GPS,1.53872E+12,1538724430075,18
TRUE,87533,0.3,25.6,GPS,1.53865E+12,1538645139148,19
TRUE,23654,1.61,35.9,GPS,1.53864E+12,1538639187691,18
TRUE,50280,-0.61,34,GPS,1.53846E+12,1538457804159,8
TRUE,324319,-0.67,27.8,GPS,1.53844E+12,1538444760755,22
TRUE,15271,-0.27,33.3,GPS,1.53864E+12,1538640601166,17
TRUE,20421,-0.51,41.9,GPS,1.53871E+12,1538706355098,31
TRUE,98074,5.12,28.3,Glonass,1.53846E+12,1538461194149,19
TRUE,45439,0.27,43,GPS,1.53871E+12,1538707987090,31
TRUE,111057,4.88,30.6,Glonass,1.53846E+12,1538462047199,18
TRUE,17437,4.27,22.2,GPS,1.53872E+12,1538717934896,7
TRUE,572233,-0.74,15,Glonass,1.53875E+12,1538751670144,14
TRUE,21035,-5.61,15.1,GPS,1.53871E+12,1538708822990,6
TRUE,73076,8.41,25.4,Glonass,1.53865E+12,1538645045171,10
TRUE,104285,-1.87,40.5,GPS,1.53865E+12,1538645949646,17
TRUE,64638,-0.61,29.6,Glonass,1.53871E+12,1538709408039,1
TRUE,196406,7.34,23.4,GPS,1.53872E+12,1538718240138,27
TRUE,1041,0.24,34.5,GPS,1.53845E+12,1538451454142,1
TRUE,526098,0,15.2,GPS,1.53876E+12,1538755363491,12
TRUE,52602,14.38,24.8,Glonass,1.53846E+12,1538456594819,16
TRUE,8381,0.18,33.2,Glonass,1.53864E+12,1538638229733,22
TRUE,491499,1.18,13.7,GPS,1.53874E+12,1538739368194,19
TRUE,32025,0.94,17.5,GPS,1.53845E+12,1538451939635,16
TRUE,42633,-0.46,33.5,Glonass,1.53864E+12,1538642222183,12
TRUE,22215,-0.51,15.3,GPS,1.53846E+12,1538455969150,27
TRUE,26049,14.66,39.8,GPS,1.53846E+12,1538456662669,9
TRUE,28143,0.43,28.2,GPS,1.53873E+12,1538725619048,13
TRUE,11557,1.71,32.1,GPS,1.53863E+12,1538631551128,30
TRUE,322710,-2.65,32,GPS,1.53873E+12,1538726602082,28
TRUE,51565,0.02,34.4,GPS,1.53846E+12,1538455006786,23
TRUE,5122,-28.15,40.8,GPS,1.53863E+12,1538630097618,20
TRUE,144322,-0.3,19.9,GPS,1.53843E+12,1538431729586,24
